HDF,datetime,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW,BIOMASS,INTEM
FUELHH,2022-09-16 12:30:00,4690,0,742,4302,12179,0,84,2,118,0,0,1002,0,2745,938
FUELHH,2022-09-16 13:00:00,4395,0,670,4297,11931,110,84,2,126,0,0,1002,0,2750,1000
FUELHH,2022-09-16 13:30:00,4139,0,712,4305,11869,0,84,2,122,0,0,1002,0,2708,1000
FUELHH,2022-09-16 14:00:00,3943,0,789,4305,12025,0,82,1,130,0,0,1060,0,2613,956
FUELHH,2022-09-16 14:30:00,4176,0,563,4310,11922,0,58,2,133,0,0,1062,0,2541,956
FUELHH,2022-09-16 15:00:00,4128,0,483,4310,12088,0,58,1,148,0,0,1060,0,2403,878
FUELHH,2022-09-16 15:30:00,4512,0,502,4306,11999,0,63,2,163,0,0,1060,0,2483,878
FUELHH,2022-09-16 16:00:00,6072,0,480,4311,11878,130,107,2,137,0,0,1004,0,2434,1018
FUELHH,2022-09-16 16:30:00,7132,0,478,4305,11956,138,111,2,129,0,0,1002,0,2422,1020
FUELHH,2022-09-16 17:00:00,8857,0,500,4303,11862,392,167,1,145,0,0,432,0,2466,258
FUELHH,2022-09-16 17:30:00,10183,0,477,4307,11721,174,182,2,136,0,0,638,0,2470,354
FUELHH,2022-09-16 18:00:00,10290,0,580,4299,11796,306,213,2,179,0,0,594,0,2558,0
FUELHH,2022-09-16 18:30:00,10320,0,622,4301,11621,554,216,1,323,0,0,598,0,2589,0
FUELHH,2022-09-16 19:00:00,9670,0,568,4298,11419,706,217,1,265,0,0,898,0,2614,816
FUELHH,2022-09-16 19:30:00,9876,0,467,4297,11445,646,203,1,244,0,0,904,0,2658,856
FUELHH,2022-09-16 20:00:00,10189,0,495,4297,11449,354,154,1,177,0,0,1002,0,2616,538
FUELHH,2022-09-16 20:30:00,9682,0,416,4298,11444,274,152,1,156,0,0,1002,0,2600,534
FUELHH,2022-09-16 21:00:00,8728,0,400,4295,11407,140,129,1,157,0,0,1060,0,2379,606
FUELHH,2022-09-16 21:30:00,8181,0,399,4298,11472,72,119,1,135,0,0,1060,0,2008,606
FUELHH,2022-09-16 22:00:00,7347,0,353,4297,11292,6,86,1,142,0,0,1058,0,1988,406
FUELHH,2022-09-16 22:30:00,6309,0,300,4303,11178,150,83,1,129,0,0,1060,0,1881,404
FUELHH,2022-09-16 23:00:00,3825,0,256,4310,10643,0,83,1,113,372,0,908,0,1068,882
FUELHH,2022-09-16 23:30:00,3463,0,232,4311,10079,0,83,0,123,358,0,906,0,765,892
FUELHH,2022-09-17 00:00:00,3574,0,230,4310,9700,0,76,1,118,0,0,972,0,771,998
FUELHH,2022-09-17 00:30:00,3502,0,271,4313,9437,0,47,1,114,0,0,970,0,763,1000
FUELHH,2022-09-17 01:00:00,3551,0,301,4310,9284,0,48,0,117,0,0,732,0,761,1000
FUELHH,2022-09-17 01:30:00,3577,0,303,4307,9187,0,48,0,122,0,0,728,0,771,1000
FUELHH,2022-09-17 02:00:00,3574,0,306,4310,9122,0,47,0,120,0,0,682,0,775,970
FUELHH,2022-09-17 02:30:00,3487,0,300,4311,9150,0,47,0,116,0,0,682,0,770,970
FUELHH,2022-09-17 03:00:00,3602,0,307,4304,9010,0,48,0,135,0,0,380,0,791,970
FUELHH,2022-09-17 03:30:00,3550,0,305,4308,9093,0,47,0,125,0,0,376,0,766,968
FUELHH,2022-09-17 04:00:00,3525,0,304,4310,9215,0,48,0,117,0,0,396,0,765,874
FUELHH,2022-09-17 04:30:00,3409,0,298,4312,9368,0,48,1,112,0,0,398,0,766,872
FUELHH,2022-09-17 05:00:00,3412,0,297,4310,9661,0,47,0,112,0,0,632,0,766,688
FUELHH,2022-09-17 05:30:00,3473,0,306,4310,9670,0,48,1,123,0,0,634,0,766,688
FUELHH,2022-09-17 06:00:00,3494,0,299,4310,9936,0,99,1,155,0,0,996,0,774,740
FUELHH,2022-09-17 06:30:00,3635,0,301,4313,10022,0,105,1,138,0,0,1002,0,869,740
FUELHH,2022-09-17 07:00:00,4697,0,345,4312,10392,0,110,1,120,0,0,1060,0,1070,740
FUELHH,2022-09-17 07:30:00,5037,0,336,4314,10834,0,98,1,135,0,0,1060,0,1154,740
FUELHH,2022-09-17 08:00:00,5250,0,231,4308,10806,0,109,0,143,0,0,1060,0,1072,740
FUELHH,2022-09-17 08:30:00,5263,0,231,4311,10529,22,97,0,150,0,0,1062,0,1194,740
FUELHH,2022-09-17 09:00:00,4480,0,230,4310,10414,0,82,0,121,338,0,1004,0,1213,740
FUELHH,2022-09-17 09:30:00,4047,0,230,4311,10371,0,80,0,114,350,0,1002,0,1048,740
FUELHH,2022-09-17 10:00:00,4379,0,58,4312,10357,0,65,1,117,166,0,1004,0,939,738
FUELHH,2022-09-17 10:30:00,3920,0,0,4309,10369,0,65,1,112,156,0,1002,0,849,740
FUELHH,2022-09-17 11:00:00,3609,0,0,4305,10138,0,65,1,118,126,0,1002,0,862,996
FUELHH,2022-09-17 11:30:00,3772,0,0,4305,9824,0,65,1,115,126,0,1002,0,859,1000
FUELHH,2022-09-17 12:00:00,3808,0,0,4304,9781,0,47,1,118,92,0,1060,0,914,1000
FUELHH,2022-09-17 12:30:00,3551,0,0,4306,10195,0,47,1,116,102,0,1060,0,901,1000
FUELHH,2022-09-17 13:00:00,3053,0,0,4305,9498,0,47,0,115,490,0,1060,0,855,1000
FUELHH,2022-09-17 13:30:00,2902,0,0,4304,9100,0,48,0,116,504,0,1060,0,858,1000
FUELHH,2022-09-17 14:00:00,2884,0,0,4302,8905,0,48,0,119,556,0,1004,0,883,1000
FUELHH,2022-09-17 14:30:00,2864,0,0,4310,9383,0,48,0,116,560,0,1002,0,864,1000
FUELHH,2022-09-17 15:00:00,3130,0,0,4307,9596,0,48,0,125,610,0,1002,0,947,998
FUELHH,2022-09-17 15:30:00,3118,0,59,4313,10185,0,48,0,120,612,0,1002,0,1038,998
FUELHH,2022-09-17 16:00:00,4287,0,208,4311,10218,0,64,1,127,0,0,1002,0,1231,1012
FUELHH,2022-09-17 16:30:00,5745,0,233,4310,10070,0,66,0,120,0,0,1004,0,1422,1012
FUELHH,2022-09-17 17:00:00,8038,0,310,4314,10069,0,103,0,137,0,0,1060,0,1433,1020
FUELHH,2022-09-17 17:30:00,9532,0,331,4313,10046,26,115,0,122,0,0,1062,0,1353,1020
FUELHH,2022-09-17 18:00:00,10596,0,348,4314,9747,334,155,1,137,0,0,964,0,1456,970
FUELHH,2022-09-17 18:30:00,10730,0,515,4310,9748,280,200,1,132,0,0,962,0,1417,970
FUELHH,2022-09-17 19:00:00,10235,0,533,4306,9780,800,196,0,144,0,0,1002,0,1164,926
FUELHH,2022-09-17 19:30:00,11310,0,589,4307,9926,620,202,0,172,0,0,1002,0,1159,926
FUELHH,2022-09-17 20:00:00,11663,0,703,4306,9496,76,170,0,155,0,0,1002,0,1083,1018
FUELHH,2022-09-17 20:30:00,11452,0,708,4304,9287,0,154,0,121,0,0,1002,0,787,1020
FUELHH,2022-09-17 21:00:00,11066,0,711,4305,9216,0,93,0,125,0,0,1002,0,768,1000
FUELHH,2022-09-17 21:30:00,10333,0,711,4301,8834,40,88,0,126,0,0,1004,0,776,996
FUELHH,2022-09-17 22:00:00,9223,0,674,4306,8640,22,88,0,150,0,0,1060,0,964,756
FUELHH,2022-09-17 22:30:00,8062,0,596,4303,8391,0,87,0,202,0,0,1060,0,1052,752
FUELHH,2022-09-17 23:00:00,4779,0,522,4308,8158,0,87,0,126,48,0,1060,0,773,996
FUELHH,2022-09-17 23:30:00,3932,0,525,4312,7617,0,99,0,138,70,0,1058,0,768,1000
FUELHH,2022-09-18 00:00:00,3773,0,497,4310,6855,0,68,0,124,302,0,1002,0,765,1000
FUELHH,2022-09-18 00:30:00,3785,0,460,4315,6659,0,67,0,112,302,0,1002,0,765,1000
FUELHH,2022-09-18 01:00:00,3559,0,487,4304,6622,0,48,0,121,156,0,924,0,842,1000
FUELHH,2022-09-18 01:30:00,3461,0,468,4309,6601,0,48,0,126,148,0,922,0,766,998
FUELHH,2022-09-18 02:00:00,3480,0,460,4309,6597,0,48,0,122,96,0,986,0,769,854
FUELHH,2022-09-18 02:30:00,3510,0,459,4318,6559,0,48,0,112,94,0,988,0,766,854
FUELHH,2022-09-18 03:00:00,3724,0,468,4307,6484,0,48,0,121,0,0,850,0,770,806
FUELHH,2022-09-18 03:30:00,3800,0,473,4310,6576,0,48,0,126,0,0,846,0,770,806
FUELHH,2022-09-18 04:00:00,3850,0,462,4313,6525,0,48,0,115,0,0,796,0,768,516
FUELHH,2022-09-18 04:30:00,3545,0,460,4314,6819,0,48,0,113,0,0,794,0,766,512
FUELHH,2022-09-18 05:00:00,3660,0,461,4312,7009,0,48,0,114,0,0,730,0,769,656
FUELHH,2022-09-18 05:30:00,3600,0,462,4315,6998,0,48,0,114,0,0,730,0,768,658
FUELHH,2022-09-18 06:00:00,3534,0,460,4311,6731,0,49,0,122,262,0,910,0,767,924
FUELHH,2022-09-18 06:30:00,3207,0,467,4310,6977,0,63,0,121,276,0,906,0,786,926
FUELHH,2022-09-18 07:00:00,3553,0,463,4312,7484,0,65,0,116,308,0,732,0,944,998
FUELHH,2022-09-18 07:30:00,3590,0,461,4313,8102,0,73,0,128,310,0,734,0,1005,1000
FUELHH,2022-09-18 08:00:00,4075,0,298,4314,8519,0,129,0,119,328,0,928,0,1101,1000
FUELHH,2022-09-18 08:30:00,4224,0,230,4314,8769,0,115,0,116,330,0,932,0,1096,1000
FUELHH,2022-09-18 09:00:00,3549,0,230,4314,8904,16,108,0,121,932,0,884,0,879,1000
FUELHH,2022-09-18 09:30:00,3390,0,230,4317,8983,0,110,0,114,954,0,884,0,878,1000
FUELHH,2022-09-18 10:00:00,3359,0,230,4315,8775,0,84,0,112,1004,0,884,0,892,1000
FUELHH,2022-09-18 10:30:00,3347,0,230,4315,8361,0,83,0,112,1006,0,862,0,892,1000
FUELHH,2022-09-18 11:00:00,3491,0,231,4307,8401,118,65,0,125,1004,0,546,0,926,1000
FUELHH,2022-09-18 11:30:00,3664,0,233,4309,8714,20,65,0,118,1004,0,546,0,941,1000
FUELHH,2022-09-18 12:00:00,3716,0,230,4306,9037,230,49,0,120,1004,0,390,0,927,1000
FUELHH,2022-09-18 12:30:00,4008,0,229,4305,9070,34,49,0,116,1004,0,392,0,983,1000
FUELHH,2022-09-18 13:00:00,3915,0,230,4305,9201,0,49,0,112,1004,0,420,0,864,1000
FUELHH,2022-09-18 13:30:00,3692,0,229,4303,9289,18,48,0,115,1006,0,420,0,866,1000
FUELHH,2022-09-18 14:00:00,3803,0,230,4302,9374,0,49,0,113,1006,0,184,0,875,1000
FUELHH,2022-09-18 14:30:00,3645,0,230,4299,9196,20,49,0,115,1006,0,184,0,872,1000
FUELHH,2022-09-18 15:00:00,3684,0,230,4303,8910,2,49,0,118,1004,0,972,0,870,1000
FUELHH,2022-09-18 15:30:00,4028,0,339,4303,9084,0,49,0,114,1006,0,1002,0,859,1000
FUELHH,2022-09-18 16:00:00,5357,0,663,4305,8984,180,68,0,137,1004,0,210,0,1230,1020
FUELHH,2022-09-18 16:30:00,6531,0,678,4308,9058,74,68,0,120,1006,0,180,0,1404,1020
FUELHH,2022-09-18 17:00:00,8307,0,699,4310,9029,340,71,0,117,782,0,0,0,1400,1020
FUELHH,2022-09-18 17:30:00,9369,0,847,4308,8822,290,74,0,182,774,0,0,0,1292,1020
FUELHH,2022-09-18 18:00:00,10278,0,867,4314,8776,410,140,0,176,722,0,0,0,1243,1020
FUELHH,2022-09-18 18:30:00,10752,0,621,4312,8823,568,186,0,288,714,0,0,0,1126,1020
FUELHH,2022-09-18 19:00:00,10962,0,548,4311,8924,484,191,1,323,480,0,600,0,1125,958
FUELHH,2022-09-18 19:30:00,11110,0,503,4308,8887,324,190,0,311,456,0,686,0,1034,958
FUELHH,2022-09-18 20:00:00,11056,0,475,4305,8677,594,155,0,254,96,0,440,0,1022,958
FUELHH,2022-09-18 20:30:00,11042,0,495,4308,8562,200,135,0,167,76,0,440,0,1109,958
FUELHH,2022-09-18 21:00:00,10799,0,650,4309,8285,86,108,0,145,0,0,740,0,1422,864
FUELHH,2022-09-18 21:30:00,10378,0,693,4306,7732,0,106,0,146,0,0,756,0,1448,864
FUELHH,2022-09-18 22:00:00,10202,0,393,4308,7342,0,103,0,137,0,0,610,0,1400,982
FUELHH,2022-09-18 22:30:00,9690,0,229,4306,6799,0,101,0,220,0,0,610,0,1205,982
FUELHH,2022-09-18 23:00:00,9071,0,229,4302,6439,6,68,0,165,20,0,832,56,1451,998
FUELHH,2022-09-18 23:30:00,8352,0,232,4308,6113,0,67,0,135,50,0,832,8,1404,998
FUELHH,2022-09-19 00:00:00,7574,0,230,4306,6061,0,49,0,132,160,0,832,0,1359,1000
FUELHH,2022-09-19 00:30:00,7613,0,237,4312,5552,0,49,0,122,164,0,832,0,1311,1000
FUELHH,2022-09-19 01:00:00,7299,0,234,4312,5271,0,49,0,113,172,0,1004,0,1261,1000
FUELHH,2022-09-19 01:30:00,7781,0,240,4312,4808,0,49,0,122,168,0,1000,0,1209,1000
FUELHH,2022-09-19 02:00:00,7888,0,233,4318,4621,0,49,1,113,88,0,952,0,1326,1000
FUELHH,2022-09-19 02:30:00,7948,0,241,4311,4239,0,49,0,122,84,0,952,0,1318,1000
FUELHH,2022-09-19 03:00:00,7916,0,232,4318,4075,0,49,1,115,148,0,902,0,1410,972
FUELHH,2022-09-19 03:30:00,7485,0,230,4310,4311,0,49,13,112,152,0,902,0,1441,972
FUELHH,2022-09-19 04:00:00,8612,0,355,4310,4312,18,49,16,130,0,0,1012,0,1472,308
FUELHH,2022-09-19 04:30:00,8279,0,566,4314,4627,0,49,29,115,0,0,964,0,1476,288
FUELHH,2022-09-19 05:00:00,10464,0,895,4312,4485,92,49,34,236,0,88,0,0,1545,0
FUELHH,2022-09-19 05:30:00,11021,0,935,4314,4441,30,54,57,248,0,202,0,60,1501,0
FUELHH,2022-09-19 06:00:00,11825,0,971,4314,4584,0,110,82,231,0,92,0,10,1294,0
FUELHH,2022-09-19 06:30:00,12549,0,973,4313,4810,0,107,40,136,0,0,0,0,1324,0
FUELHH,2022-09-19 07:00:00,13585,0,960,4316,4960,0,106,7,120,0,0,0,0,1606,0
FUELHH,2022-09-19 07:30:00,14470,0,922,4310,4882,0,101,7,129,0,0,0,0,1612,0
FUELHH,2022-09-19 08:00:00,15237,0,966,4315,4711,0,68,13,114,0,0,0,0,1730,0
FUELHH,2022-09-19 08:30:00,15787,0,850,4314,4647,0,74,40,122,0,0,2,0,1840,0
FUELHH,2022-09-19 09:00:00,16156,0,946,4311,4221,28,179,25,143,0,0,0,0,1851,0
FUELHH,2022-09-19 09:30:00,16181,0,972,4314,3890,32,383,25,365,0,0,0,0,1823,0
FUELHH,2022-09-19 10:00:00,16170,0,975,4307,3642,56,398,31,246,0,0,0,0,1854,0
FUELHH,2022-09-19 10:30:00,15792,0,976,4311,3281,0,335,18,177,0,0,0,0,1707,0
FUELHH,2022-09-19 11:00:00,15695,0,975,4307,3004,122,307,0,116,0,0,0,0,1627,0
FUELHH,2022-09-19 11:30:00,16051,0,976,4307,2833,128,307,1,122,0,0,0,0,1656,0
FUELHH,2022-09-19 12:00:00,16020,0,949,4304,2699,128,311,12,114,0,0,2,0,1634,0
FUELHH,2022-09-19 12:30:00,16787,0,977,4303,2457,130,321,29,115,0,0,2,0,1678,0
FUELHH,2022-09-19 13:00:00,16440,0,973,4305,2244,0,321,27,113,0,0,0,0,1664,288
FUELHH,2022-09-19 13:30:00,15901,0,972,4307,2151,370,172,28,112,0,0,0,0,1541,320
FUELHH,2022-09-19 14:00:00,16759,0,973,4308,2323,20,90,28,112,0,0,0,0,1773,622
FUELHH,2022-09-19 14:30:00,16685,0,972,4307,2184,224,88,13,113,0,0,0,0,1790,628
FUELHH,2022-09-19 15:00:00,16820,0,967,4309,2166,0,88,27,112,0,0,0,0,1915,624
FUELHH,2022-09-19 15:30:00,16790,0,972,4309,2173,0,88,28,112,0,0,0,0,2067,624
FUELHH,2022-09-19 16:00:00,16166,0,990,4307,2132,82,123,1,136,0,0,0,0,1971,512
FUELHH,2022-09-19 16:30:00,17146,0,1003,4316,1915,4,124,23,291,0,0,0,0,2009,520
FUELHH,2022-09-19 17:00:00,17333,0,1086,4313,2117,666,156,114,283,0,0,0,0,2062,914
FUELHH,2022-09-19 17:30:00,17943,0,1202,4315,1826,892,166,126,327,0,14,0,0,2112,918
FUELHH,2022-09-19 18:00:00,18319,0,1213,4319,1813,804,171,200,623,0,16,0,0,2309,664
FUELHH,2022-09-19 18:30:00,18190,0,1206,4315,1752,804,184,196,721,0,16,0,0,2396,662
FUELHH,2022-09-19 19:00:00,18388,0,1207,4315,1697,612,312,200,754,0,88,0,42,2308,654
FUELHH,2022-09-19 19:30:00,18643,0,1206,4318,1621,616,312,218,805,0,148,0,48,2103,654
FUELHH,2022-09-19 20:00:00,17724,0,1204,4313,1587,572,188,165,588,0,100,0,0,2103,892
FUELHH,2022-09-19 20:30:00,17306,0,1206,4311,1568,410,160,8,440,0,100,0,0,2100,888
FUELHH,2022-09-19 21:00:00,17729,0,1156,4314,1478,14,161,8,361,0,174,0,54,1843,500
FUELHH,2022-09-19 21:30:00,17222,0,1053,4309,1413,0,153,18,212,0,250,0,24,1684,490
FUELHH,2022-09-19 22:00:00,17858,0,955,4273,1434,0,103,83,143,0,162,0,114,1475,198
FUELHH,2022-09-19 22:30:00,16795,0,978,4262,1347,0,103,92,134,0,42,0,20,1647,166
FUELHH,2022-09-19 23:00:00,17036,0,979,3943,1416,0,103,86,135,0,58,0,0,2053,0
FUELHH,2022-09-19 23:30:00,16656,0,970,3938,1587,0,99,94,128,0,0,0,0,1978,0
FUELHH,2022-09-20 00:00:00,16320,0,906,3935,1614,0,68,89,131,0,0,0,0,1560,0
FUELHH,2022-09-20 00:30:00,15962,0,867,3936,1702,0,52,64,134,0,0,0,0,1374,0
FUELHH,2022-09-20 01:00:00,15717,0,973,3939,1823,0,52,63,128,0,0,0,0,1417,0
FUELHH,2022-09-20 01:30:00,15617,0,979,3935,1916,0,52,62,118,0,16,2,0,1378,0
FUELHH,2022-09-20 02:00:00,15021,0,982,3938,1993,0,52,63,113,0,16,0,0,1528,0
FUELHH,2022-09-20 02:30:00,14405,0,979,3937,2041,0,52,62,112,0,16,0,0,1683,0
FUELHH,2022-09-20 03:00:00,13923,0,979,3937,2152,0,51,62,113,0,16,0,0,1961,0
FUELHH,2022-09-20 03:30:00,13988,0,979,3934,2046,0,51,61,128,0,16,2,0,2008,0
FUELHH,2022-09-20 04:00:00,14181,0,980,3939,2003,0,52,71,117,0,16,0,0,2024,0
FUELHH,2022-09-20 04:30:00,14432,0,980,3936,1956,0,52,81,114,0,16,0,0,2001,0
FUELHH,2022-09-20 05:00:00,15423,0,980,3932,1847,0,52,93,120,0,76,2,0,1734,0
FUELHH,2022-09-20 05:30:00,16050,0,980,3933,1877,0,58,95,120,0,230,2,0,1987,0
FUELHH,2022-09-20 06:00:00,17224,0,978,3935,1829,0,90,94,122,0,370,2,72,2105,0
FUELHH,2022-09-20 06:30:00,18442,0,976,3936,1842,0,100,165,271,0,362,2,202,2392,0
FUELHH,2022-09-20 07:00:00,19412,0,930,3936,1720,136,168,191,335,0,254,0,144,2623,0
FUELHH,2022-09-20 07:30:00,19647,0,980,3935,1518,420,312,155,792,0,172,0,226,2735,0
FUELHH,2022-09-20 08:00:00,19521,0,979,3937,1381,56,463,188,870,0,96,0,194,2743,0
FUELHH,2022-09-20 08:30:00,19619,0,981,3934,1280,0,463,189,849,0,96,0,174,2740,0
FUELHH,2022-09-20 09:00:00,19649,0,979,3938,1169,94,405,187,743,0,96,0,92,2745,0
FUELHH,2022-09-20 09:30:00,19579,0,976,3935,1133,50,277,186,692,0,96,0,16,2734,0
FUELHH,2022-09-20 10:00:00,19462,0,976,3937,1171,0,179,82,647,0,96,0,0,2714,0
FUELHH,2022-09-20 10:30:00,19606,0,976,3933,1215,82,84,21,286,0,64,0,0,2705,0
FUELHH,2022-09-20 11:00:00,19638,0,973,3932,1190,14,72,18,224,0,96,0,50,2677,0
FUELHH,2022-09-20 11:30:00,19455,0,972,3950,1262,0,63,8,185,0,96,0,26,2637,0
FUELHH,2022-09-20 12:00:00,19385,0,970,3934,1271,0,52,11,157,0,96,0,94,2515,0
FUELHH,2022-09-20 12:30:00,19188,0,977,3935,1199,0,52,29,149,0,96,0,46,2495,0
FUELHH,2022-09-20 13:00:00,19519,0,994,3934,1149,42,52,69,116,0,96,0,90,2656,0
FUELHH,2022-09-20 13:30:00,19509,0,971,3933,1197,78,52,65,115,0,96,0,96,2670,0
FUELHH,2022-09-20 14:00:00,19213,0,966,3940,1231,0,52,64,116,0,136,0,118,2706,0
FUELHH,2022-09-20 14:30:00,19352,0,972,3936,1167,142,58,63,116,0,146,0,96,2662,0
FUELHH,2022-09-20 15:00:00,19396,0,1015,3934,1080,0,87,95,113,0,146,2,104,2498,0
FUELHH,2022-09-20 15:30:00,19308,0,1176,3934,967,0,91,117,313,0,138,2,70,2486,0
FUELHH,2022-09-20 16:00:00,19051,0,1208,3934,961,282,126,295,458,0,96,0,0,2373,0
FUELHH,2022-09-20 16:30:00,19302,0,1256,3938,947,686,138,310,686,0,84,0,0,2457,0
FUELHH,2022-09-20 17:00:00,19250,0,1428,3934,899,1082,194,316,756,0,16,0,0,2579,0
FUELHH,2022-09-20 17:30:00,19272,0,1469,3936,835,1016,460,316,790,0,16,0,0,2612,0
FUELHH,2022-09-20 18:00:00,19288,0,1462,3939,767,1284,532,316,817,0,16,0,0,2627,0
FUELHH,2022-09-20 18:30:00,19374,0,1477,3945,728,1436,533,318,907,0,16,0,0,2624,0
FUELHH,2022-09-20 19:00:00,19148,0,1478,3947,705,1436,445,169,566,0,68,0,0,2656,0
FUELHH,2022-09-20 19:30:00,19272,0,1479,3951,767,1020,459,78,298,0,90,0,0,2710,0
FUELHH,2022-09-20 20:00:00,19153,0,1478,3940,894,822,367,65,298,0,48,0,0,2718,0
FUELHH,2022-09-20 20:30:00,18857,0,1480,3946,983,958,235,8,277,0,48,0,0,2720,0
FUELHH,2022-09-20 21:00:00,19256,0,1476,3947,1056,626,128,9,296,0,88,0,74,2726,0
FUELHH,2022-09-20 21:30:00,19071,0,1334,3947,1158,188,122,17,184,0,96,0,188,2726,0
FUELHH,2022-09-20 22:00:00,19206,0,1009,3946,1256,62,72,14,127,0,168,0,260,2724,0
FUELHH,2022-09-20 22:30:00,18082,0,892,3945,1346,52,68,13,125,0,238,0,202,2589,0
FUELHH,2022-09-20 23:00:00,17259,0,937,3944,1441,0,68,14,132,0,174,2,68,2487,0
FUELHH,2022-09-20 23:30:00,16186,0,964,3941,1425,12,66,12,136,0,92,0,0,2452,0
FUELHH,2022-09-21 00:00:00,15425,0,964,3942,1418,40,51,14,135,0,4,0,0,2413,0
FUELHH,2022-09-21 00:30:00,15255,0,976,3939,1451,0,52,14,148,0,0,0,0,2160,0
FUELHH,2022-09-21 01:00:00,15030,0,974,3944,1481,0,52,14,136,0,4,0,0,2278,0
FUELHH,2022-09-21 01:30:00,14847,0,976,3941,1545,0,52,9,133,0,96,0,0,2313,0
FUELHH,2022-09-21 02:00:00,14565,0,974,3942,1541,0,52,1,129,0,100,0,0,2379,0
FUELHH,2022-09-21 02:30:00,14314,0,972,3940,1657,0,52,5,129,0,128,0,0,2382,0
FUELHH,2022-09-21 03:00:00,13554,0,974,3940,1918,0,52,158,125,0,274,0,0,2377,0
FUELHH,2022-09-21 03:30:00,13325,0,950,3942,2141,0,52,147,125,0,264,0,0,2276,0
FUELHH,2022-09-21 04:00:00,13407,0,908,3940,2192,0,52,36,137,0,322,0,0,2265,0
FUELHH,2022-09-21 04:30:00,13341,0,917,3944,2268,0,52,22,124,0,312,0,0,2357,0
FUELHH,2022-09-21 05:00:00,13885,0,928,3942,2115,0,68,34,132,0,340,0,0,2448,0
FUELHH,2022-09-21 05:30:00,14650,0,968,3945,2236,0,71,106,125,0,352,0,0,2327,0
FUELHH,2022-09-21 06:00:00,16541,0,906,3944,2224,0,87,31,160,0,248,0,0,2156,0
FUELHH,2022-09-21 06:30:00,18223,0,973,3947,2332,0,92,38,366,0,352,0,0,2254,0
FUELHH,2022-09-21 07:00:00,19600,0,970,3942,2474,100,126,136,508,0,284,0,0,2538,0
FUELHH,2022-09-21 07:30:00,19896,0,968,3944,2563,268,245,114,832,0,320,0,52,2742,0
FUELHH,2022-09-21 08:00:00,19962,0,969,3945,2729,264,390,138,940,0,220,0,2,2738,0
FUELHH,2022-09-21 08:30:00,19961,0,974,3947,2906,186,376,133,808,0,102,0,0,2721,0
FUELHH,2022-09-21 09:00:00,20052,0,973,3945,2912,398,395,64,766,0,42,0,0,2725,0
FUELHH,2022-09-21 09:30:00,19954,0,970,3947,3068,198,227,31,685,0,0,0,0,2713,0
FUELHH,2022-09-21 10:00:00,19728,0,971,3939,3157,266,123,46,324,0,0,0,0,2700,0
FUELHH,2022-09-21 10:30:00,19489,0,973,3946,3392,224,113,4,147,0,0,0,0,2699,0
FUELHH,2022-09-21 11:00:00,19180,0,971,3947,3474,214,68,0,136,0,0,0,0,2710,0
FUELHH,2022-09-21 11:30:00,18992,0,969,3948,3761,0,68,0,132,0,0,0,0,2575,0
FUELHH,2022-09-21 12:00:00,19066,0,970,3943,3983,70,68,0,142,0,58,0,0,2428,0
FUELHH,2022-09-21 12:30:00,18799,0,970,3948,3898,194,68,0,147,0,52,0,0,2432,0
FUELHH,2022-09-21 13:00:00,18554,0,973,3952,3963,76,68,0,283,0,92,0,0,2433,0
FUELHH,2022-09-21 13:30:00,18240,0,974,3950,4070,0,68,0,188,0,72,2,0,2585,0
FUELHH,2022-09-21 14:00:00,17756,0,973,3954,4374,0,55,0,97,0,198,0,0,2737,0
FUELHH,2022-09-21 14:30:00,16937,0,976,3950,4988,0,67,1,91,0,216,0,0,2739,0
FUELHH,2022-09-21 15:00:00,16760,0,975,3947,5035,50,95,1,108,0,158,2,0,2726,0
FUELHH,2022-09-21 15:30:00,17112,0,975,3946,5352,56,106,1,111,0,284,0,0,2735,0
FUELHH,2022-09-21 16:00:00,17405,0,972,3941,5400,32,138,1,111,0,222,2,62,2737,0
FUELHH,2022-09-21 16:30:00,17699,0,967,3946,5749,0,141,1,140,0,334,0,214,2730,0
FUELHH,2022-09-21 17:00:00,17999,0,971,3942,6066,470,157,1,194,0,338,0,226,2734,0
FUELHH,2022-09-21 17:30:00,17960,0,962,3945,6292,498,186,1,362,0,342,0,326,2736,0
FUELHH,2022-09-21 18:00:00,17713,0,967,3939,6474,592,259,35,870,0,342,0,338,2727,0
FUELHH,2022-09-21 18:30:00,17693,0,972,3958,6465,592,269,14,894,0,342,0,338,2718,0
FUELHH,2022-09-21 19:00:00,17773,0,973,3957,6375,822,261,0,980,0,342,0,374,2709,0
FUELHH,2022-09-21 19:30:00,17732,0,968,3963,6483,1072,255,41,803,0,342,0,382,2708,0
FUELHH,2022-09-21 20:00:00,17605,0,962,3957,6759,130,228,49,713,0,332,2,274,2709,0
FUELHH,2022-09-21 20:30:00,16483,0,960,3945,7285,154,172,6,342,0,198,0,112,2739,0
FUELHH,2022-09-21 21:00:00,15924,0,961,3945,7740,0,133,1,187,0,140,0,4,2584,0
FUELHH,2022-09-21 21:30:00,14258,0,883,3946,8128,0,121,1,98,0,160,0,0,2217,0
FUELHH,2022-09-21 22:00:00,13402,0,685,3945,8362,0,72,1,95,0,30,2,0,2235,0
